#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
chr20	31547310	CG	165	363	33	168	290	33
chr20	31547321	CG	171	370	33	159	291	33
chr20	31547341	CG	161	358	33	142	283	33
chr20	31547346	CG	170	371	33	141	291	33
chr20	31547353	CG	189	396	33	151	302	33
chr20	31547355	CG	188	391	33	147	309	33
chr20	31547374	CG	172	385	33	131	289	33
chr20	31547381	CG	178	382	33	141	289	33
chr20	31547387	CG	190	390	33	161	314	33
chr20	31547397	CG	169	388	34	165	342	33
chr20	31547409	CG	172	348	33	179	353	33
chr20	31547411	CG	165	337	33	178	353	33
chr20	31547416	CG	155	324	33	172	353	33
chr20	31547420	CG	159	331	33	170	355	33
chr20	31547422	CG	153	326	33	166	343	33
chr20	31547425	CG	162	329	33	168	354	33
chr20	31547449	CG	157	299	33	184	383	33
chr20	31547466	CG	172	323	33	191	376	34
chr20	31547484	CG	176	348	33	180	345	33
chr20	31547488	CG	169	342	33	174	342	33
chr20	31547559	CG	125	262	33	127	253	33
chr20	31547663	CG	125	260	33	155	284	33
chr20	31547671	CG	117	264	33	159	289	33
chr20	31547692	CG	137	284	33	138	268	33
chr20	31547827	CG	128	249	33	109	201	33
chr20	31547892	CG	134	274	33	95	183	33
chr20	31547910	CG	143	279	33	95	173	33
chr20	31548099	CG	143	250	33	8	19	34
chr20	31548129	CG	97	190	33	5	8	34
chr20	37520202	CG	105	152	33	161	243	33
chr20	37520213	CG	99	152	33	190	281	33
chr20	37520218	CG	115	170	34	207	289	33
chr20	37520220	CG	125	177	34	204	312	33
chr20	37520240	CG	163	248	33	275	385	33
chr20	37520247	CG	176	252	33	263	391	33
chr20	37520256	CG	184	277	33	287	427	33
chr20	37520260	CG	187	292	33	288	426	33
chr20	37520268	CG	214	321	33	277	410	33
chr20	37520270	CG	210	326	33	272	405	33
chr20	37520277	CG	225	345	33	266	411	33
chr20	37520297	CG	221	333	33	248	381	33
chr20	37520313	CG	220	344	33	232	340	33
chr20	37520328	CG	193	342	33	243	372	33
chr20	37520336	CG	205	344	33	255	381	33
chr20	37520353	CG	220	353	33	243	374	33
chr20	37520359	CG	222	344	33	243	378	33
chr20	37520365	CG	215	335	33	251	381	33
chr20	37520373	CG	205	336	33	244	377	33
chr20	37520377	CG	199	333	33	235	360	33
chr20	37520389	CG	221	343	33	221	353	33
chr20	37520396	CG	211	328	33	221	345	33
chr20	37520401	CG	210	328	33	222	352	33
chr20	37520430	CG	217	341	33	247	385	33
chr20	37520458	CG	198	284	33	213	346	33
chr20	37520472	CG	173	295	33	224	359	33
chr20	37520477	CG	163	293	33	209	354	33
chr20	37520526	CG	172	267	33	228	357	33
chr20	37520544	CG	163	255	33	224	365	33
chr20	37520552	CG	172	255	33	217	350	33
chr20	37520559	CG	161	236	33	215	335	33
chr20	37520592	CG	173	255	33	220	346	33
chr20	37520611	CG	183	262	33	240	362	33
chr20	37520620	CG	192	276	33	269	394	33
chr20	37520651	CG	170	271	33	245	393	33
chr20	37520661	CG	165	268	33	251	381	33
chr20	37520679	CG	159	256	33	233	349	33
chr20	37520685	CG	163	254	33	219	322	33
chr20	37520710	CG	121	227	33	213	346	33
chr20	37520717	CG	195	291	33	244	362	33
chr20	37520719	CG	193	287	33	235	354	33
chr20	37520783	CG	183	269	33	157	248	33
chr20	37520786	CG	182	280	33	153	259	33
chr20	37520792	CG	178	290	33	163	270	33
chr20	37520829	CG	183	322	33	188	311	33
chr20	37520869	CG	176	303	33	180	294	33
chr20	37520910	CG	182	309	33	176	281	33
chr20	37520955	CG	204	336	33	167	295	33
chr20	37520986	CG	195	308	33	203	353	33
chr20	37521008	CG	156	298	33	192	342	33
chr20	37521050	CG	141	275	33	171	291	33
chr20	37521053	CG	204	287	33	206	295	33
chr20	37521093	CG	230	355	33	208	345	33
chr20	37521100	CG	217	423	33	189	336	33
chr20	37521142	CG	132	233	33	135	225	33
chr20	37521153	CG	133	256	33	91	153	33
chr20	37521191	CG	173	307	33	114	206	33
chr20	37521193	CG	168	306	33	116	213	33
chr20	37521199	CG	167	313	33	81	183	33
chr20	37521212	CG	190	324	33	178	288	33
chr20	37521216	CG	183	330	33	177	310	33
chr20	37521229	CG	192	362	33	207	342	33
chr20	37521231	CG	188	357	33	198	352	33
chr20	37521238	CG	179	364	33	185	346	33
chr20	37521240	CG	187	368	33	191	358	33
chr20	37521246	CG	208	395	33	203	370	33
chr20	37521254	CG	209	399	33	202	373	33
chr20	37521264	CG	197	378	33	196	365	33
chr20	37521271	CG	203	382	33	191	374	33
chr20	37521280	CG	190	361	33	180	365	33
chr20	37521287	CG	175	350	33	193	335	33
chr20	37521304	CG	153	340	33	166	355	33
chr20	37521336	CG	194	374	33	181	375	33
chr20	37521345	CG	201	393	33	188	363	33
chr20	37521348	CG	208	396	33	190	363	33
chr20	37521354	CG	183	389	33	175	370	33
chr20	37521373	CG	182	392	33	165	340	33
chr20	37521389	CG	189	380	33	172	338	33
chr20	37521391	CG	173	373	33	153	335	33
chr20	37521414	CG	200	384	33	182	350	33
chr20	37521422	CG	196	381	33	185	357	34
chr20	37521445	CG	200	406	33	219	410	33
chr20	37521447	CG	210	411	33	227	417	33
chr20	37521460	CG	194	399	33	217	435	33
chr20	37521470	CG	202	410	33	212	423	33
chr20	37521473	CG	189	394	33	212	420	33
chr20	37521475	CG	190	386	33	214	426	33
chr20	37521482	CG	198	386	33	225	438	33
chr20	37521489	CG	177	379	33	206	426	33
chr20	37521495	CG	192	386	33	210	421	33
chr20	37521505	CG	182	370	33	207	442	33
chr20	37521512	CG	183	377	33	219	455	33
chr20	37521514	CG	199	385	33	215	456	33
chr20	37521536	CG	186	379	33	206	457	33
chr20	37521542	CG	179	377	33	216	475	33
chr20	37521548	CG	178	364	33	223	473	33
chr20	37521550	CG	187	370	33	217	471	33
chr20	37521552	CG	192	364	33	213	462	33
chr20	37521572	CG	153	326	33	197	414	33
chr20	37521575	CG	151	327	33	190	391	33
chr20	37521584	CG	146	325	33	186	417	33
chr20	37521586	CG	157	332	33	182	413	33
chr20	37521604	CG	165	331	33	182	414	33
chr20	37521608	CG	172	347	33	180	413	33
chr20	37521610	CG	180	337	33	176	403	33
chr20	37521632	CG	183	368	33	190	389	33
chr20	37521637	CG	184	349	33	182	371	33
chr20	37521639	CG	184	353	33	181	369	33
chr20	37521642	CG	196	369	33	187	373	33
chr20	37521646	CG	192	365	33	186	384	33
chr20	37521650	CG	183	356	33	195	379	33
chr20	37521655	CG	191	361	33	197	390	33
chr20	37521659	CG	195	365	33	188	377	33
chr20	37521678	CG	185	354	33	180	362	33
chr20	37521685	CG	193	350	33	178	346	33
chr20	37521687	CG	196	345	33	178	359	33
chr20	37521701	CG	185	330	33	174	339	33
chr20	37521710	CG	172	317	33	159	312	33
chr20	37521716	CG	161	297	33	132	277	33
chr20	37521733	CG	163	269	33	114	231	33
chr20	37521766	CG	138	252	33	123	226	33
chr20	37521799	CG	157	297	33	145	222	33
chr20	37521806	CG	161	301	33	134	202	33
chr20	37521836	CG	142	282	33	108	177	33
chr20	37521842	CG	137	274	33	90	163	33
chr20	37521903	CG	111	200	33	94	158	33
chr20	37521926	CG	87	169	33	116	196	33
chr20	37521965	CG	128	229	33	133	206	33
chr20	37521967	CG	144	234	33	140	205	33
chr20	37521988	CG	135	245	33	105	175	33
chr20	37522031	CG	122	227	33	96	141	33
chr20	37522065	CG	178	247	33	127	157	33
chr20	37522080	CG	152	237	33	101	129	33
chr20	37522090	CG	130	211	33	91	109	33
chr20	37522125	CG	77	149	33	29	43	32
chr20	43513725	CG	72	150	33	109	211	33
chr20	43513777	CG	124	238	33	179	342	33
chr20	43513811	CG	178	337	33	184	375	33
chr20	43513844	CG	199	343	33	229	391	33
chr20	43513854	CG	186	352	33	209	367	33
chr20	43513894	CG	176	376	33	193	382	33
chr20	43513919	CG	187	386	33	187	406	33
chr20	43513932	CG	181	383	33	194	412	33
chr20	43513938	CG	183	382	33	187	409	33
chr20	43513956	CG	176	367	33	181	393	33
chr20	43513964	CG	163	354	33	179	411	33
chr20	43513974	CG	167	377	33	192	424	33
chr20	43513977	CG	171	381	33	187	431	33
chr20	43513982	CG	173	385	33	190	424	33
chr20	43514008	CG	186	406	33	179	419	33
chr20	43514031	CG	170	386	33	201	398	33
chr20	43514033	CG	174	400	33	198	408	33
chr20	43514039	CG	168	409	33	187	394	33
chr20	43514052	CG	163	401	33	213	399	33
chr20	43514059	CG	176	412	33	210	395	33
chr20	43514091	CG	189	444	33	203	409	33
chr20	43514098	CG	199	426	33	191	378	33
chr20	43514111	CG	199	428	33	190	402	33
chr20	43514126	CG	189	409	33	163	369	33
chr20	43514144	CG	198	407	33	166	342	33
chr20	43514207	CG	216	460	33	143	287	33
chr20	43514212	CG	219	455	33	144	294	33
chr20	43514257	CG	243	500	33	136	278	33
chr20	43514307	CG	225	477	33	124	248	33
chr20	43514355	CG	220	525	33	121	259	33
chr20	43514375	CG	216	547	33	109	254	33
chr20	43514405	CG	221	494	33	132	314	33
chr20	43514440	CG	228	505	33	116	260	33
chr20	43514456	CG	254	532	33	123	278	33
chr20	43514508	CG	234	448	33	164	291	33
chr20	43514534	CG	206	398	33	167	293	33
chr20	43514551	CG	195	393	33	153	303	33
chr20	43514571	CG	194	387	33	168	326	33
chr20	43514577	CG	180	375	33	164	345	33
chr20	43514595	CG	184	390	33	174	352	33
chr20	43514599	CG	182	381	33	170	350	33
chr20	43514606	CG	163	369	33	182	363	33
chr20	43514625	CG	168	357	33	187	353	33
chr20	43514627	CG	168	363	33	187	355	33
chr20	43514638	CG	173	386	33	179	334	33
chr20	43514646	CG	166	374	33	191	339	33
chr20	43514657	CG	164	383	33	194	341	33
chr20	43514669	CG	171	396	33	185	339	33
chr20	43514687	CG	175	418	33	175	346	33
chr20	43514694	CG	189	418	33	186	362	33
chr20	43514701	CG	202	416	33	187	371	33
chr20	43514712	CG	192	394	33	182	384	33
chr20	43514718	CG	190	400	33	183	386	33
chr20	43514724	CG	183	392	33	176	380	33
chr20	43514733	CG	176	376	33	182	393	33
chr20	43514741	CG	172	379	33	181	393	33
chr20	43514744	CG	172	378	33	186	398	33
chr20	43514754	CG	175	397	33	192	407	33
chr20	43514759	CG	180	402	33	191	411	33
chr20	43514774	CG	197	413	33	189	391	33
chr20	43514787	CG	193	398	33	192	378	33
chr20	43514817	CG	197	401	33	172	360	33
chr20	43514826	CG	179	389	33	166	352	33
chr20	43514849	CG	153	328	33	170	373	33
chr20	43514855	CG	148	308	33	172	381	33
chr20	43514862	CG	157	328	33	180	408	33
chr20	43514902	CG	207	440	33	169	337	33
chr20	43514907	CG	223	443	33	159	332	33
chr20	43514918	CG	214	445	33	153	320	33
chr20	43514923	CG	211	448	33	158	312	33
chr20	43514944	CG	213	437	33	176	349	33
chr20	43514950	CG	224	436	33	172	341	33
chr20	43514969	CG	230	443	33	184	375	33
chr20	43515004	CG	199	414	33	161	317	33
chr20	43515084	CG	189	347	33	180	428	33
chr20	43515088	CG	183	347	33	172	425	33
chr20	43515103	CG	177	354	33	162	401	33
chr20	43515105	CG	172	347	33	157	394	33
chr20	43515158	CG	141	296	33	158	350	33
chr20	43515175	CG	146	301	33	154	332	33
chr20	43515256	CG	166	300	33	237	405	33
chr20	43515328	CG	146	241	33	231	386	33
chr20	43515365	CG	123	196	33	108	192	33
chr20	43515399	CG	87	149	33	66	141	33
chr20	58838984	CG	111	197	33	108	198	33
chr20	58839004	CG	144	246	34	124	197	33
chr20	58839036	CG	201	273	33	186	267	33
chr20	58839107	CG	106	223	33	175	387	33
chr20	58839162	CG	163	288	33	161	305	33
chr20	58839219	CG	135	237	33	175	310	33
chr20	58839296	CG	155	214	33	165	261	33
chr20	58839352	CG	137	233	33	134	259	33
chr20	58839466	CG	193	351	33	154	360	33
chr20	58839474	CG	200	362	33	172	364	33
chr20	58839484	CG	223	387	33	197	374	33
chr20	58839523	CG	187	352	33	227	430	33
chr20	58839541	CG	148	317	33	196	406	33
chr20	58839553	CG	142	310	33	207	407	33
chr20	58839560	CG	147	292	33	202	404	33
chr20	58839565	CG	142	289	33	195	396	33
chr20	58839606	CG	157	308	33	202	429	33
chr20	58839623	CG	157	329	33	219	456	33
chr20	58839634	CG	172	359	33	211	448	33
chr20	58839637	CG	171	352	33	211	442	33
chr20	58839645	CG	165	349	33	219	451	33
chr20	58839652	CG	166	342	33	204	409	33
chr20	58839654	CG	167	335	33	204	413	33
chr20	58839690	CG	180	363	33	196	427	33
chr20	58839701	CG	177	365	33	193	423	34
chr20	58839705	CG	198	372	33	188	416	33
chr20	58839707	CG	209	385	33	188	422	33
chr20	58839715	CG	220	415	33	191	436	33
chr20	58839732	CG	225	422	33	184	436	33
chr20	58839742	CG	209	404	33	184	422	33
chr20	58839780	CG	165	336	33	192	382	33
chr20	58839783	CG	166	327	33	211	400	33
chr20	58839798	CG	161	331	33	215	401	33
chr20	58839812	CG	193	367	33	215	396	33
chr20	58839829	CG	207	377	33	209	410	33
chr20	58839840	CG	187	335	33	205	398	33
chr20	58839905	CG	182	334	33	183	339	33
chr20	58839907	CG	182	332	33	179	332	33
chr20	58839989	CG	178	363	33	185	353	33
chr20	58840025	CG	184	376	33	182	357	33
chr20	58840048	CG	160	368	33	176	355	33
chr20	58840081	CG	150	368	33	194	381	33
chr20	58840089	CG	157	386	33	186	376	33
chr20	58840113	CG	177	387	33	185	385	33
chr20	58840122	CG	172	396	33	194	402	33
chr20	58840137	CG	187	395	33	217	413	33
chr20	58840140	CG	179	389	33	205	411	33
chr20	58840146	CG	183	420	33	201	422	33
chr20	58840160	CG	181	408	33	195	433	33
chr20	58840171	CG	205	421	33	223	455	33
chr20	58840182	CG	201	417	33	221	453	33
chr20	58840185	CG	208	423	33	211	459	33
chr20	58840196	CG	219	438	33	230	483	33
chr20	58840198	CG	213	432	33	216	473	33
chr20	58840223	CG	187	362	33	218	480	33
chr20	58840225	CG	191	357	33	227	491	33
chr20	58840233	CG	212	364	33	239	497	33
chr20	58840235	CG	205	360	33	223	486	33
chr20	58840253	CG	177	329	33	216	506	33
chr20	58840257	CG	184	341	33	219	527	33
chr20	58840269	CG	188	350	33	231	522	33
chr20	58840271	CG	193	349	33	222	519	33
chr20	58840273	CG	194	352	33	231	516	33
chr20	58840287	CG	177	347	33	222	502	33
chr20	58840290	CG	167	352	33	233	515	33
chr20	58840304	CG	165	331	33	249	511	33
chr20	58840314	CG	167	322	33	244	501	33
chr20	58840319	CG	164	316	33	247	479	33
chr20	58840322	CG	153	301	33	245	481	33
chr20	58840346	CG	147	276	33	229	465	33
chr20	58840351	CG	148	270	33	222	442	33
chr20	58840364	CG	141	259	33	200	400	33
chr20	58840370	CG	135	263	33	197	411	33
chr20	58840400	CG	132	262	33	197	409	33
chr20	58840415	CG	134	255	33	202	402	33
chr20	58840427	CG	145	272	33	212	413	33
chr20	58840433	CG	145	268	33	204	402	33
chr20	58840439	CG	151	272	33	211	392	33
chr20	58840445	CG	160	282	33	230	404	33
chr20	58840451	CG	147	290	33	226	407	33
chr20	58840457	CG	159	306	33	226	411	33
chr20	58840463	CG	158	313	34	217	415	33
chr20	58840469	CG	161	317	33	227	420	33
chr20	58840475	CG	158	314	33	217	430	33
chr20	58840481	CG	150	312	33	219	449	33
chr20	58840487	CG	150	314	33	222	452	33
chr20	58840499	CG	156	316	33	217	459	33
chr20	58840517	CG	156	309	33	205	447	33
chr20	58840523	CG	148	307	33	208	448	33
chr20	58840535	CG	163	313	33	213	452	33
chr20	58840539	CG	167	305	33	211	439	33
chr20	58840541	CG	170	305	33	207	438	33
chr20	58840546	CG	174	326	33	206	445	33
chr20	58840571	CG	161	325	33	210	449	33
chr20	58840590	CG	162	320	33	232	471	33
chr20	58840598	CG	166	326	33	237	469	33
chr20	58840611	CG	160	316	33	264	469	33
chr20	58840619	CG	161	321	33	239	464	33
chr20	58840622	CG	172	336	33	235	447	33
chr20	58840635	CG	171	332	33	250	459	33
chr20	58840637	CG	180	343	33	246	455	33
chr20	58840639	CG	182	343	33	236	442	33
chr20	58840642	CG	175	343	33	224	429	33
chr20	58840694	CG	148	319	33	132	322	33
chr20	58840718	CG	137	312	33	148	328	33
chr20	58840726	CG	142	325	33	155	340	33
chr20	58840752	CG	181	350	33	171	366	33
chr20	58840755	CG	177	341	33	177	355	33
chr20	58840758	CG	186	340	33	181	358	33
chr20	58840782	CG	189	335	33	263	454	33
chr20	58840785	CG	186	336	33	248	466	33
chr20	58840790	CG	196	345	33	243	438	33
chr20	58840792	CG	199	343	33	254	462	33
chr20	58840798	CG	184	350	33	257	444	33
chr20	58840833	CG	169	316	33	196	402	33
chr20	58840836	CG	164	320	33	201	399	33
chr20	58840852	CG	150	292	33	183	372	33
chr20	58840855	CG	149	290	33	184	377	33
chr20	58840900	CG	199	379	33	187	324	33
chr20	58840923	CG	227	427	33	171	299	33
chr20	58840937	CG	254	455	33	185	317	33
chr20	58840978	CG	254	451	33	107	277	33
chr20	58841018	CG	204	417	33	162	331	33
chr20	58841035	CG	217	414	33	215	415	33
chr20	58841038	CG	219	417	33	201	430	33
chr20	58841073	CG	205	473	33	201	462	33
chr20	58841100	CG	222	500	33	218	463	33
chr20	58841103	CG	205	494	33	218	459	33
chr20	58841108	CG	231	510	33	243	464	33
chr20	58841112	CG	217	504	33	241	459	33
chr20	58841115	CG	211	504	33	237	459	33
chr20	58841119	CG	229	499	33	238	461	33
chr20	58841124	CG	212	490	33	234	463	33
chr20	58841147	CG	225	425	33	243	429	33
chr20	58841160	CG	200	381	33	226	402	33
chr20	58841166	CG	193	359	33	217	398	33
chr20	58841168	CG	193	351	33	205	391	33
chr20	58841179	CG	184	348	33	213	408	33
chr20	58841183	CG	188	355	33	201	396	33
chr20	58841214	CG	164	319	33	213	395	33
chr20	58841239	CG	140	289	33	211	366	33
chr20	58841241	CG	134	278	33	203	356	33
chr20	58841309	CG	192	335	33	178	342	33
chr20	58841317	CG	198	331	33	190	345	33
chr20	58841319	CG	193	324	33	177	334	33
chr20	58841321	CG	183	313	33	172	317	33
chr20	58841333	CG	165	303	33	167	323	33
chr20	58841348	CG	178	326	33	181	339	33
chr20	58841350	CG	178	317	33	185	341	33
chr20	58841364	CG	188	338	33	182	321	33
chr20	58841376	CG	191	352	33	169	310	33
chr20	58841402	CG	207	383	33	189	354	33
chr20	58841426	CG	187	382	33	180	395	33
chr20	58841440	CG	177	360	33	191	386	33
chr20	58841442	CG	186	365	33	201	388	33
chr20	58841444	CG	195	367	33	188	387	33
chr20	58841446	CG	196	363	33	185	384	33
chr20	58841448	CG	191	365	33	185	385	34
chr20	58841451	CG	191	367	33	180	373	33
chr20	58841470	CG	178	370	33	184	382	33
chr20	58841502	CG	165	369	33	204	424	33
chr20	58841504	CG	168	371	33	207	434	33
chr20	58841513	CG	164	379	33	208	438	33
chr20	58841515	CG	159	371	33	199	441	33
chr20	58841534	CG	161	352	33	206	432	33
chr20	58841538	CG	163	348	33	211	428	33
chr20	58841551	CG	166	362	33	185	409	33
chr20	58841561	CG	195	390	33	194	389	33
chr20	58841568	CG	163	359	33	176	370	33
chr20	58841571	CG	171	349	33	168	365	33
chr20	58841575	CG	165	346	33	171	351	33
chr20	58841577	CG	163	343	33	158	354	33
chr20	58841589	CG	182	367	33	178	362	33
chr20	58841601	CG	187	364	33	172	358	33
chr20	58841605	CG	181	365	33	177	355	33
chr20	58841615	CG	174	373	33	167	336	33
chr20	58841617	CG	174	366	33	151	323	33
chr20	58841619	CG	174	365	33	150	323	33
chr20	58841621	CG	173	362	33	143	321	33
chr20	58841624	CG	168	370	33	150	331	33
chr20	58841640	CG	160	377	33	142	299	33
chr20	58841643	CG	170	377	33	140	288	33
chr20	58841646	CG	165	367	33	131	289	33
chr20	58841650	CG	186	389	33	129	282	33
chr20	58841714	CG	182	359	33	148	329	33
chr20	58841732	CG	205	386	33	162	326	33
chr20	58841748	CG	204	381	33	167	305	33
chr20	58841751	CG	205	387	33	165	310	33
chr20	58841773	CG	213	390	33	170	320	33
chr20	58841783	CG	198	383	33	162	315	33
chr20	58841802	CG	209	387	34	180	343	33
chr20	58841817	CG	178	354	33	171	330	33
chr20	58841833	CG	208	367	33	181	336	33
chr20	58841854	CG	180	382	33	179	348	33
chr20	58841860	CG	190	395	33	189	360	33
chr20	58841863	CG	191	399	34	187	359	33
chr20	58841882	CG	204	414	33	180	360	33
chr20	58841905	CG	192	408	33	171	355	33
chr20	58841912	CG	195	410	33	178	353	33
chr20	58841914	CG	184	400	33	176	349	33
chr20	58841941	CG	162	353	33	143	304	33
chr20	58841954	CG	172	345	33	149	297	33
chr20	58841956	CG	176	347	33	144	302	33
chr20	58841961	CG	185	357	33	153	300	33
chr20	58841963	CG	203	350	33	158	299	33
chr20	58841990	CG	190	405	33	145	293	33
chr20	58841993	CG	194	406	33	139	281	33
chr20	58842007	CG	211	428	33	139	299	33
chr20	58842015	CG	214	428	33	142	298	33
chr20	58842018	CG	209	417	33	121	293	33
chr20	58842036	CG	229	435	33	139	309	33
chr20	58842039	CG	225	446	33	137	328	33
chr20	58842045	CG	223	463	33	134	323	33
chr20	58842067	CG	224	409	33	108	315	33
chr20	58842072	CG	229	391	33	132	325	33
chr20	58842075	CG	220	405	33	135	312	33
chr20	58842082	CG	200	423	33	130	305	33
chr20	58842097	CG	174	384	33	116	284	33
chr20	58842161	CG	157	325	33	128	291	33
chr20	58842178	CG	154	301	33	138	298	33
chr20	58842186	CG	157	306	33	133	281	33
chr20	58842198	CG	159	289	33	145	275	33
chr20	58842209	CG	157	306	33	142	263	33
chr20	58842263	CG	147	279	33	139	205	33
chr20	58842297	CG	126	244	33	131	206	33
chr20	58842311	CG	154	275	33	132	202	33
chr20	58842314	CG	148	284	33	125	200	33
chr20	58842327	CG	162	294	33	126	199	33
chr20	58842337	CG	148	300	33	116	190	33
chr20	58842358	CG	139	265	33	123	193	33
chr20	58842383	CG	136	264	33	135	224	33
chr20	58842463	CG	156	290	33	131	275	33
chr20	58842474	CG	148	282	33	131	271	33
chr20	58842477	CG	148	287	33	138	268	33
chr20	58842479	CG	146	278	33	135	270	33
chr20	58842482	CG	145	269	33	124	262	33
chr20	58842502	CG	141	276	33	127	244	33
chr20	58842512	CG	156	278	33	121	219	33
chr20	58842556	CG	144	305	34	113	220	33
chr20	58842590	CG	174	336	33	127	267	33
chr20	58842625	CG	159	326	33	153	282	33
chr20	58842638	CG	170	328	33	158	278	33
chr20	58842645	CG	201	342	33	170	273	33
chr20	58842667	CG	145	315	33	127	244	33
chr20	58842866	CG	137	262	33	117	221	33
chr20	58842875	CG	123	282	33	101	213	34
chr20	58842960	CG	100	235	33	137	304	33
chr20	58842965	CG	101	222	33	135	307	33
chr20	58843063	CG	137	225	33	145	285	33
chr20	58843122	CG	118	184	33	159	364	33
chr20	58843165	CG	100	169	33	168	361	33
chr20	58843182	CG	100	158	33	120	245	33
chr20	58843200	CG	94	147	33	125	232	33
chr20	58843218	CG	73	141	33	91	196	33
chr20	58843318	CG	114	262	33	97	267	33
chr20	58843373	CG	178	282	33	182	297	33
chr20	58843556	CG	90	161	33	90	165	33
chr20	58850594	CG	93	170	33	120	236	33
chr20	58850669	CG	179	333	33	174	354	33
chr20	58850683	CG	179	347	33	164	364	33
chr20	58850703	CG	204	379	33	224	413	33
chr20	58850751	CG	151	326	33	197	429	33
chr20	58850758	CG	155	317	33	191	423	33
chr20	58850791	CG	155	326	33	170	415	33
chr20	58850794	CG	174	330	33	180	411	33
chr20	58850800	CG	177	348	33	178	398	33
chr20	58850807	CG	164	340	33	171	401	33
chr20	58850827	CG	175	356	33	166	393	33
chr20	58850838	CG	175	363	33	159	343	33
chr20	58850848	CG	170	362	33	163	397	33
chr20	58850878	CG	152	333	33	187	456	33
chr20	58850882	CG	164	335	33	184	452	33
chr20	58850890	CG	147	359	33	154	431	33
chr20	58850892	CG	171	350	33	187	440	33
chr20	58850895	CG	182	368	33	186	434	33
chr20	58850924	CG	172	343	33	140	359	33
chr20	58850931	CG	174	342	33	138	337	33
chr20	58850939	CG	187	362	33	161	350	33
chr20	58850954	CG	184	352	33	175	355	33
chr20	58850999	CG	164	363	33	150	321	33
chr20	58851002	CG	167	356	33	149	312	33
chr20	58851011	CG	176	377	33	140	298	33
chr20	58851076	CG	165	388	33	135	240	33
chr20	58851083	CG	161	365	33	126	227	33
chr20	58851160	CG	186	347	33	161	287	33
chr20	58851185	CG	140	334	33	136	273	33
chr20	58851209	CG	230	380	33	190	256	33
chr20	58851219	CG	199	366	33	155	254	33
chr20	58851226	CG	190	365	33	137	256	33
chr20	58851267	CG	174	387	33	138	299	34
chr20	58851313	CG	212	409	33	161	327	33
chr20	58851319	CG	223	399	33	157	319	33
chr20	58851328	CG	231	405	33	169	338	33
chr20	58851336	CG	225	398	33	177	334	33
chr20	58851340	CG	227	403	33	184	337	33
chr20	58851365	CG	197	393	33	194	395	33
chr20	58851370	CG	214	419	33	186	397	33
chr20	58851374	CG	223	417	33	219	410	33
chr20	58851393	CG	17	374	33	17	209	33
chr20	58851483	CG	162	321	33	193	401	33
chr20	58851490	CG	171	332	33	190	383	33
chr20	58851515	CG	174	321	33	183	352	33
chr20	58851525	CG	184	313	33	193	359	33
chr20	58851534	CG	175	307	33	175	365	33
chr20	58851571	CG	143	296	33	182	382	33
chr20	58851675	CG	154	338	33	167	316	33
chr20	58851688	CG	158	334	33	175	330	33
chr20	58851694	CG	161	347	33	185	337	33
chr20	58851702	CG	177	361	33	179	342	33
chr20	58851704	CG	182	377	33	180	344	33
chr20	58851712	CG	181	387	33	177	349	33
chr20	58851715	CG	183	401	33	177	357	33
chr20	58851727	CG	190	416	33	181	361	33
chr20	58851734	CG	188	418	33	180	354	33
chr20	58851746	CG	196	427	33	180	347	33
chr20	58851780	CG	150	362	33	137	295	33
chr20	58851803	CG	159	386	33	120	278	33
chr20	58851871	CG	162	404	33	158	355	33
chr20	58851876	CG	190	417	33	172	362	33
chr20	58851880	CG	185	410	33	167	365	33
chr20	58851887	CG	189	413	33	175	368	33
chr20	58851895	CG	199	422	33	188	381	33
chr20	58851902	CG	193	406	33	192	376	33
chr20	58851915	CG	197	401	33	199	373	33
chr20	58851922	CG	191	402	33	192	378	33
chr20	58851924	CG	185	397	33	182	373	33
chr20	58851926	CG	195	389	33	193	382	33
chr20	58851955	CG	165	364	33	203	422	33
chr20	58851962	CG	140	359	33	192	456	33
chr20	58851975	CG	141	349	33	216	468	33
chr20	58851991	CG	92	320	33	176	464	33
chr20	58852048	CG	133	295	34	149	356	33
chr20	58852062	CG	141	328	33	155	365	33
chr20	58852084	CG	144	311	33	107	299	33
chr20	58852091	CG	142	309	33	104	255	33
chr20	58852115	CG	61	246	33	99	357	33
chr20	58852118	CG	87	252	33	118	362	33
chr20	58852155	CG	110	253	33	157	389	33
chr20	58852161	CG	106	257	33	134	389	33
chr20	58852182	CG	125	263	33	162	374	33
chr20	58852219	CG	117	306	33	132	331	33
chr20	58852222	CG	104	318	33	108	327	34
chr20	58852237	CG	127	321	33	130	334	33
chr20	58852286	CG	95	324	33	118	360	33
chr20	58852357	CG	84	362	33	101	338	33
chr20	58852371	CG	63	348	33	58	333	33
chr20	58852388	CG	72	299	33	85	348	33
chr20	58852417	CG	62	271	33	67	363	33
chr20	58852428	CG	82	293	33	107	375	33
chr20	58852438	CG	95	312	33	118	356	33
chr20	58852440	CG	61	317	33	70	361	33
chr20	58852448	CG	113	333	33	129	346	33
chr20	58852476	CG	154	366	33	147	348	33
chr20	58852481	CG	123	361	33	110	338	33
chr20	58852501	CG	63	362	33	50	315	33
chr20	58852587	CG	39	321	33	35	298	33
chr20	58852595	CG	40	328	33	30	303	33
